3.149822312869058338e-01 5.741011681624262897e-01 8.355490612887327417e-01
7.764105370229712477e-02 3.985962047024436128e-01 1.893074626595214749e-02
2.348676743920834475e-01 2.729254365118846115e-01 8.675742606111268573e-01
3.203959044298144709e-01 6.625303346263876625e-01 2.567247816849222986e-01
6.147111693380646891e-01 9.321780373245114326e-02 1.969381736269367744e-01
5.335023005389996076e-01 8.756885186408429611e-01 8.742713398864381258e-01
9.063745267059029054e-01 1.123416494668091348e-01 1.794116083644866633e-01
3.064232594521298925e-02 1.570177688343838973e-01 5.242321526892554928e-01
1.732702656987439305e-02 4.255653536895183109e-01 6.940827593202504309e-01
1.814073064219597908e-01 9.159720423454620342e-02 3.550449329685634314e-02
8.870195843420271009e-01 9.728636782640963654e-01 4.917523728876053157e-01
5.628755858570124726e-01 5.209645190224910793e-01 1.478900298089310672e-01
2.284578363829138370e-01 7.315297719442249713e-01 6.228118619510566445e-01
5.706298508275801096e-01 7.982932085409597533e-01 4.751552110736653178e-01
8.949664650982458447e-03 5.673664331788229598e-01 3.479090660162847959e-01
5.590171688152875129e-01 3.269557984773051595e-01 1.731666309175484697e-01
3.380072011481910499e-01 2.462521261353745050e-02 9.459148640552950127e-02
9.086719422222593323e-01 7.456287447807367075e-01 8.562089314277592234e-01
1.935710971194410934e-01 4.532197030147705474e-01 2.043313361187859556e-01
3.646164575017630805e-01 8.566241187629534126e-01 2.184817827025610226e-01
1.908944532455270071e-02 7.550066954907724837e-01 3.495832673507029975e-01
7.192854928261360747e-02 6.539463721526207474e-01 7.066018588080319462e-01
3.920293301479575998e-01 3.858948752328698051e-01 1.217669591906374027e-01
6.979786843412881803e-01 5.295236854845380980e-01 2.968009290420141610e-01
6.666507905541614321e-01 9.910875607155332778e-01 8.238750039175850581e-01
1.829189020085131290e-01 9.951664606124399626e-03 2.420506949446843414e-03
5.662144186120030565e-01 4.351242008721486476e-01 2.632243529379456604e-01
3.255610032818542221e-01 6.722436720260713816e-01 8.350512765256725700e-01
3.624024317447887000e-01 1.430213532943699350e-01 6.462098731978358490e-01
2.352805886007364178e-01 6.318276115992894626e-01 8.272412824142509891e-01
9.716189873414367018e-01 7.898732837711359700e-01 6.601713947554854744e-02
7.774848372433493804e-01 6.289209609170715032e-01 8.026063385796977645e-01
3.113045181664754191e-01 2.382974341794933393e-01 8.521178428924753856e-01
9.463050170376280379e-01 9.855324981428345010e-01 8.429631385111721054e-01
4.332710432629111041e-01 5.351574534135952188e-01 6.424977007895911196e-01
9.311180634426332592e-01 1.297388315500542788e-01 9.492078103857992666e-01
4.043491904145858351e-01 8.024957165755879362e-01 1.696088445727663707e-01
6.226342405254792212e-02 4.952090337144207099e-01 2.688445823614588059e-01
8.801530455224887417e-01 6.384730198550927494e-01 5.007375886301869139e-01
1.927394152647384784e-01 1.020802252994522652e-01 7.519167423324433219e-01
7.451500478737630440e-01 4.263419567577980684e-01 2.636863307949295354e-01
3.850978750813259799e-01 6.251896721373968457e-01 3.436632283667762078e-01
3.132771457956131655e-01 4.851865633592302718e-01 3.059131053176470383e-01
3.808708880219002779e-03 2.578895585293717874e-01 2.855780894153995275e-01
9.802622827379499082e-01 2.138477361551658351e-01 1.671498627939788095e-01
2.182311897397368750e-01 7.960216608846815145e-02 7.715328155456787629e-01
7.348397264079740143e-01 7.995195048366721124e-02 7.709698303816922005e-01
7.283794605768438846e-01 8.319739297240691389e-02 1.541042162157850726e-01
9.775650228492693827e-02 5.969482681697311222e-01 3.657653895041786951e-01
5.910633303866842381e-01 2.664246029331148735e-01 4.703338662028332395e-01
4.066719185698626227e-01 1.380751126560290087e-01 1.689934410651738883e-02
2.779065389872461544e-01 7.101357753681281082e-01 9.995133515303543659e-01
1.394486316480536559e-02 4.813911988594938851e-01 6.371445130769958221e-01
8.619591593953309649e-01 2.982120637943040942e-01 3.838791037313716847e-01
5.822158355123409068e-01 1.330038152700132592e-01 4.466541999232093163e-01
5.733112046837350873e-01 2.008020156443912629e-02 6.545347470227369513e-01
6.655561900054907110e-02 1.760852794051915859e-01 9.956870804879613956e-01
9.261266431596538728e-01 1.934156026049907995e-01 4.888126209070201567e-01
6.918746302942820892e-01 5.581691275439650823e-01 2.616584207553662722e-01
2.872012879805863061e-01 7.095130948810446370e-01 2.737281953464094642e-01
1.381694368843566778e-01 5.861291773504381242e-01 4.871637554675073423e-01
3.957811855552709757e-01 8.101565433545371286e-01 2.083434425121335476e-01
7.706684319144211370e-01 8.158311294597503371e-01 1.751979898746095499e-01
1.939587418920347694e-01 7.417834604658308795e-01 1.992851880023061018e-02
2.051544975316111907e-01 2.534333519951101898e-01 5.385312954085268444e-01
3.235810397207028455e-02 2.716456575636627679e-01 2.993345106852253190e-01
4.343817128125359028e-01 8.735770363532054938e-01 4.647538999875441279e-01
4.989457826284937614e-01 9.306771123623861497e-01 9.410336764502069684e-01
9.749060688553833343e-01 5.712782715205307893e-01 1.409619530259830222e-01
2.338504412612746330e-01 2.301689219834144318e-01 9.454471573952042407e-01
8.595074680849772442e-01 2.903746293408316914e-01 6.542806725354231023e-01
2.929560899440274424e-01 2.045731499928896691e-01 5.519587835093265893e-01
9.343887042197972503e-01 9.369199545166072562e-01 7.120848133788700851e-01
7.499378836127315040e-01 2.618402632143457254e-01 3.836781895253551511e-01
5.316621837003112638e-01 5.869537409964034058e-01 3.804482788654554026e-01
3.107220758416415762e-01 2.348557370109833897e-01 6.962769982865861795e-01
4.050587621023815643e-01 8.908164055284589766e-01 1.888828740975547760e-01
1.164215090388766027e-01 8.307160278067998727e-01 1.976920034467231080e-01
5.561437134008073713e-01 9.290430316968861790e-01 5.705129611089633235e-01
3.690609097420627371e-02 8.166661412592693958e-01 7.981497535188769588e-01
3.541564898755782398e-01 9.593604439103657899e-01 4.967491157898824561e-01
2.906030400195768193e-01 5.628392879091150824e-01 3.874159067434301829e-02
2.357334079819259909e-01 6.454423945252035777e-01 3.750399352748600146e-01
3.448239694651372700e-01 1.031848692959274061e-01 5.588558707088239208e-01
9.568209322888741042e-01 4.412691559949211140e-01 7.545031103474314493e-01
4.912689404526016101e-02 6.455742283659470226e-01 7.375093324733271727e-01
2.539703047419039628e-01 9.002856379961912126e-01 4.571695441158997175e-01
9.600000330719007380e-01 7.491465287082903490e-01 7.652325643460758942e-01
6.124935533898637763e-01 8.423700260148240249e-01 7.673055754841491272e-01
5.785646038106800892e-01 8.521969255696074663e-01 6.206631925197413358e-01
4.943964330303762811e-02 5.781222861681245551e-01 4.439093586790333612e-01
5.299462717311160809e-01 4.762468810722080281e-01 5.124110398049394055e-01
6.318766209762776143e-01 3.564822320479487106e-01 8.246294972369084819e-01
1.032621748613121726e-01 6.865018707536141296e-02 5.961296356590134460e-01
1.761930595752321249e-01 5.995140153053235554e-01 7.613197130823516900e-01
6.716413992851012482e-01 6.228369073121171606e-01 8.676120894016408069e-01
8.250853563853804973e-01 4.014624662465433591e-01 9.264027650401552849e-01
1.067480250374137629e-01 4.226195827945703476e-01 1.939145617842666924e-01
3.729173249736312812e-01 7.530684391266245781e-01 8.629141156371359367e-01
9.610932351816825481e-02 7.356406465594743649e-01 2.381974661699748363e-01
6.408699439575404888e-01 3.879777344517021387e-02 5.474563379737940050e-01
2.085799801326421177e-01 9.355232650872749023e-01 4.105341932269419569e-01
2.158836605337802750e-01 6.384751276697874234e-01 7.340764106740080841e-01
7.985398296531064366e-01 4.726744883898089666e-01 6.945484646718117494e-01
9.030252577586889151e-01 4.642815199357083200e-01 9.783935060885737833e-01
9.825995084821469439e-01 3.827325232051539405e-01 5.332131570880349614e-02
